Branch,barcode,Product Category,Name,Unit of Measure,May,quantity,Rate,Amount,Zero Check,KIT items,Actual ID,conversion,Actual Qty
Badar,2657,Dry Fruits,FB - Cheddar Crackers (200g),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3059,Cafe,FB - Citrus Salad,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2656,Dry Fruits,FB - Colours Crackers (180g),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3461,Pantry,FB - Craisins Pomegranate Infused (150g) ,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3058,Cafe,FB - Cream Cheese Salad,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2143,Pantry,FB - Desi Egg (6Pcs),Units,0,0,250,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3285,Fruits,FB - Fruit Chaat,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2456,Pantry,FB - Oats Cereal 375g,Units,0,0,1311.54,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3057,Cafe,FB - Roasted Sweet Potato Salad,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2109,Fruits,FB - Strawberry Local Box (250gm),Units,0,0,200,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3284,Fruits,FB - Strawberry Local Box (500gm) ,Units,0,0,180,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2746,Pantry,FB Bakes -  Almond Biscotti,Units,5,0,200,0,5,#N/A,#N/A,#N/A,#N/A
Badar,2873,Pantry,FB Bakes -  Almond Flour Cookies,Units,1,0,108,0,1,#N/A,#N/A,#N/A,#N/A
Badar,3400,Pantry,FB Bakes - 3 Milk Sundae,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3420,Cafe,FB Bakes - Alfredo Pasta ,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3098,Pantry,FB Bakes - Almond Biscotti (1Pc),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2624,Pantry,FB Bakes - Almond Croissant Big,Units,0,0,460,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2623,Pantry,FB Bakes - Almond Croissant Small,Units,0,0,280,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2916,Pantry,FB Bakes - Almond Madeleine ,Units,0,0,52,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3094,Cafe,FB Bakes - Almond Tea Cake,Units,0,0,780,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3308,Pantry,FB Bakes - Apple Jam,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2563,Pantry,FB Bakes - Baguette ,Units,0,0,196,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2579,Pantry,FB Bakes - Baguette (Small),Units,1,0,120,0,1,#N/A,#N/A,#N/A,#N/A
Badar,2714,Pantry,FB Bakes - Banana Bread,Units,1,0,340,0,1,#N/A,#N/A,#N/A,#N/A
Badar,3070,Cafe,FB Bakes - Basque Cheese Cake (Slice),Units,0,0,416.5,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3069,Cafe,FB Bakes - Basque Cheese Cake (Whole),Units,0,0,3356.5,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3396,All,FB Bakes - Basque Chocolate Cheese Cake (slice),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3395,All,FB Bakes - Basque Chocolate Cheese Cake (whole),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3122,Cafe,FB Bakes - Beef Brisket Pizza,Units,0,0,416.5,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3183,Pantry,FB Bakes - Beef Pot Pie,Units,0,0,374.5,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3410,Pantry,FB Bakes - Beef Twists,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3142,Pantry,FB Bakes - Beef Wellington,Units,0,0,1606.5,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3163,Pantry,FB Bakes - Beef Wellington sandwich ,Units,0,0,1295,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3083,Cafe,FB Bakes - Belgian Chocolate Pastry,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3218,Cafe,FB Bakes - Belgian Chocolate Cake,Units,0,0,2800,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3181,Pantry,FB Bakes - Belgian Cupcake ,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3327,Cafe,FB Bakes - Black Forest Cake (Strawberry),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3347,Pantry,FB Bakes - Black Forest Cake (slice),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2589,Pantry,FB Bakes - Bran Bread (Small),Units,0,0,156,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2600,Pantry,FB Bakes - Bran Buns,Units,0,0,176,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2700,Pantry,FB Bakes - Bread Crumbs,Units,0,0,140,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2592,Pantry,FB Bakes - Bread Sticks,Units,1,0,220,0,1,#N/A,#N/A,#N/A,#N/A
Badar,2570,Pantry,FB Bakes - Brioche,Units,0,0,440,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2710,Pantry,FB Bakes - Brioche Buns,Units,0,0,220,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2711,Pantry,FB Bakes - Brioche Loaf,Units,0,0,316,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3172,Pantry,FB Bakes - Brown Butter Pasta,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2598,Pantry,FB Bakes - Burger Buns,Units,3,0,160,0,3,#N/A,#N/A,#N/A,#N/A
Badar,3140,Pantry,FB Bakes - Burrata Slider ,Units,0,0,276.5,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2558,Pantry,FB Bakes - Butter Croissant ,Units,0,0,360,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2591,Pantry,FB Bakes - Butter Croissant (Small),Units,0,0,192,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3475,Cafe,FB Bakes - Cafe Classico – Hot Coffee + Croissant,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2747,Pantry,FB Bakes - Cake Rusk,Units,0,0,340,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3125,Cafe,FB Bakes - Canele,Units,0,0,157.5,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3141,Pantry,FB Bakes - Caprese Slider,Units,0,0,276.5,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3197,Cafe,FB Bakes - Caramel Crunch Cake,Units,0,0,1750,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3215,Cafe,FB Bakes - Caramel Crunch Cake (S) ,Units,0,0,1050,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3326,Cafe,FB Bakes - Caramel Crunch Cake (slice),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3074,Cafe,FB Bakes - Carrot Cake (Slice),Units,0,0,507.5,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3073,Cafe,FB Bakes - Carrot Cake (Whole),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3107,Cafe,FB Bakes - Ceasar Sandwich ,Units,0,0,175,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3356,Pantry,FB Bakes - Cheese Omelette,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3413,Pantry,FB Bakes - Cheese Stick,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3412,Pantry,FB Bakes - Chicken & Cheese Buns,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3301,Pantry,FB Bakes - Chicken & Cheese Roll,Units,0,0,192.27,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3165,Pantry,FB Bakes - Chicken Croissant Sandwich,Units,0,0,696.5,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2748,Pantry,FB Bakes - Chicken Patties (1pc),Units,1,0,120,0,1,#N/A,#N/A,#N/A,#N/A
Badar,3307,Pantry,FB Bakes - Chicken Patties (2pc),Units,0,0,240,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3150,Pantry,FB Bakes - Chocolate Almond Barks,Units,0,0,4025,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2720,Pantry,FB Bakes - Chocolate Almond Biscotti,Units,5,0,196,0,5,#N/A,#N/A,#N/A,#N/A
Badar,3099,Pantry,FB Bakes - Chocolate Almond Biscotti (1Pc),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2757,Pantry,FB Bakes - Chocolate Bread Pudding,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2658,Pantry,FB Bakes - Chocolate Caramel Barks,Units,0,0,420,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3152,Pantry,FB Bakes - Chocolate Cashew Barks,Units,0,0,5145,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2708,Pantry,FB Bakes - Chocolate Chip Cookie,Units,0,0,260,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2768,Pantry,FB Bakes - Chocolate Chip Cookies Croissant Big,Units,0,0,600,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3123,Cafe,FB Bakes - Chocolate Donut,Units,0,0,175,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3085,Cafe,FB Bakes - Chocolate Eclairs,Units,0,0,175,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2634,Pantry,FB Bakes - Chocolate Fudge Brownie,Units,4,0,420,0,4,#N/A,#N/A,#N/A,#N/A
Badar,3081,Cafe,FB Bakes - Chocolate Fudge Pastry,Units,0,0,339.5,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2582,Pantry,FB Bakes - Chocolate Muffin (Small),Units,0,0,200,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3151,Pantry,FB Bakes - Chocolate Pistachio Barks,Units,0,0,4445,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3090,Cafe,FB Bakes - Chocolate Tart (Slice),Units,0,0,381.5,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3089,Cafe,FB Bakes - Chocolate Tart (Whole),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3128,Cafe,FB Bakes - Christmas Cake,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3124,Cafe,FB Bakes - Christmas Cookie,Units,0,0,129.5,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2565,Pantry,FB Bakes - Ciabatta ,Units,0,0,280,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3155,Cafe,FB Bakes - Club Sandwich,Units,0,0,371,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3095,Cafe,FB Bakes - Coffee Bundt Cake ,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3096,Cafe,FB Bakes - Coffee Eclairs,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3385,Cafe,FB Bakes - Cream Caramel,Units,0,0,100,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3126,Cafe,FB Bakes - Creamy Butter Tart,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2597,Pantry,FB Bakes - Crostini,Units,0,0,280,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2566,Pantry,FB Bakes - Danish Pastry ,Units,0,0,396,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3066,Cafe,FB Bakes - Dark Chocolate Cake (Slice),Units,0,0,455,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3065,Cafe,FB Bakes - Dark Chocolate Cake (Whole),Units,0,0,3762.5,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2890,Pantry,FB Bakes - Dates Cookie,Units,0,0,76,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2704,Pantry,FB Bakes - Dinner Roll,Units,0,0,104,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2713,Pantry,FB Bakes - Donut,Units,0,0,100,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3173,Pantry,FB Bakes - Extra Chicken,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3357,Pantry,FB Bakes - FB Breakfast Platter,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3217,Cafe,FB Bakes - Ferrero Classic (S),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2635,Pantry,FB Bakes - Focaccia (Small),Units,0,0,108,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3167,Pantry,FB Bakes - Focaccia Chicken sandwich,Units,0,0,696.5,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3417,Cafe,FB Bakes - Fried Chicken Burger,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3418,Cafe,FB Bakes - Fries,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,840238,Pantry,FB Bakes - Frozen Chicken Puff ,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,840239,Pantry,FB Bakes - Frozen Mini Croissant,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3180,Pantry,FB Bakes - Fudge Cupcake ,Units,0,0,288.15,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3421,Cafe,FB Bakes - Garlic Butter Linguini ,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2734,Pantry,FB Bakes - Gluten Free Bread Keto,Units,2,0,780,0,2,#N/A,#N/A,#N/A,#N/A
Badar,3132,Cafe,FB Bakes - Granola Bowl,Units,0,0,549.5,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3309,Pantry,FB Bakes - Grape Jam,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3169,Pantry,FB Bakes - Grilled Cheese Sandwich ,Units,0,0,577.5,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3143,Pantry,FB Bakes - Honey Garlic Sandwich ,Units,0,0,675.5,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3374,Pantry,FB Bakes - Hot Cross Buns,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3358,Pantry,FB Bakes - Hot Dog,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2575,Pantry,FB Bakes - Hot Dog Buns ,Units,1,0,156,0,1,#N/A,#N/A,#N/A,#N/A
Badar,3080,Cafe,FB Bakes - Lemon Bar,Units,0,0,199.5,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3076,Cafe,FB Bakes - Lemon Cream Cake (Slice),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3075,Cafe,FB Bakes - Lemon Cream Cake (Whole),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3088,Cafe,FB Bakes - Lemon Tart (Slice),Units,0,0,262.5,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3087,Cafe,FB Bakes - Lemon Tart (Whole),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3092,Cafe,FB Bakes - Lemon Tea Cake,Units,0,0,595,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3079,Cafe,FB Bakes - Lisbon Cake ,Units,0,0,479.5,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3062,Cafe,FB Bakes - Lotus Cheese Cake (Slice),Units,0,0,486.5,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3061,Cafe,FB Bakes - Lotus Cheese Cake (Whole),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3250,Cafe,FB Bakes - Lotus Cupcake,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3084,Cafe,FB Bakes - Macroons,Units,0,0,140,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3093,Cafe,FB Bakes - Marble Tea Cake,Units,0,0,716,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3346,Cafe,FB Bakes - Mascarporne (250g),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3324,Cafe,FB Bakes - Milk Chocolate Cake (Slice),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3325,Cafe,FB Bakes - Milk Chocolate Cake (Whole),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2911,Pantry,FB Bakes - Mini Baguette,Units,0,0,80,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2705,Pantry,FB Bakes - Mini Buns,Units,0,0,76,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2737,Pantry,FB Bakes - Mini Cupcake (Pack of 5),Units,0,0,156,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2930,Pantry,FB Bakes - Mini Hot Dogs,Units,0,0,100,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3101,Pantry,FB Bakes - Mini Lemon Tarts,Units,0,0,136.5,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3077,Cafe,FB Bakes - Mini Mouse,Units,0,0,437.5,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3116,Pantry,FB Bakes - Mini Pizza ,Units,0,0,315,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3481,Cafe,FB Bakes - Morning Duo – Iced Coffee + Croissant,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2562,Pantry,FB Bakes - Multigrain Loaf ,Units,1,0,380,0,1,#N/A,#N/A,#N/A,#N/A
Badar,2596,Pantry,FB Bakes - Multigrain Sandwich Bread (Small),Units,0,0,396,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3355,Pantry,FB Bakes - Mushroom Omelette,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3171,Pantry,FB Bakes - Mushroom on Toast ,Units,0,0,556.5,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3199,Pantry,FB Bakes - Neapolitana Pizza ,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3216,Cafe,FB Bakes - Nutella (S),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2872,Pantry,FB Bakes - Oatmeal Cookie,Units,0,0,108,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3328,Cafe,FB Bakes - Oreo Chocolate Cake,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2568,Pantry,FB Bakes - Panini Ciabatta ,Units,1,0,156,0,1,#N/A,#N/A,#N/A,#N/A
Badar,2871,Pantry,FB Bakes - Peanut Butter Chocolate Chip Cookie,Units,0,0,278.18,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3201,Pantry,FB Bakes - Pepperoni pizza ,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3168,Pantry,FB Bakes - Pesto Chicken Sandwich,Units,0,0,689.5,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3144,Pantry,FB Bakes - Pesto Chicken Sandwich,Units,0,0,689.5,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3359,Pantry,FB Bakes - Pesto Pasta,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3200,Pantry,FB Bakes - Pesto Pizza ,Units,0,0,1085,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2560,Pantry,FB Bakes - Pian au Chocolate,Units,1,0,420,0,1,#N/A,#N/A,#N/A,#N/A
Badar,2626,Pantry,FB Bakes - Pian au Chocolate Almond,Units,0,0,440,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2601,Pantry,FB Bakes - Pita Bread,Units,3,0,152,0,3,#N/A,#N/A,#N/A,#N/A
Badar,2602,Pantry,FB Bakes - Pita Bread Bran,Units,2,0,168,0,2,#N/A,#N/A,#N/A,#N/A
Badar,3203,Pantry,FB Bakes - Pizza Bianca,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2736,Pantry,FB Bakes - Plain Cake,Units,0,0,396,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3121,Cafe,FB Bakes - Plain Tea Cake,Units,0,0,716,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2846,Pantry,FB Bakes - Plum torte,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2883,Pantry,FB Bakes - Portuguese Custard Tart ,Units,0,0,340,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2576,Pantry,FB Bakes - Potato Buns ,Units,0,0,156,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3162,Pantry,FB Bakes - Pulled Beef Sandwich ,Units,0,0,945,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3129,Cafe,FB Bakes - Pulled Beef Pastry,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2889,Pantry,FB Bakes - Quiche Turkey bacon,Units,0,0,340,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3214,Cafe,FB Bakes - Raffaello Cake,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3419,Cafe,FB Bakes - Red Pesto Sandwich,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3249,Cafe,FB Bakes - Red Velvet Cupcake,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3202,Pantry,FB Bakes - Rocket pizza ,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3112,Cafe,FB Bakes - Roman Style Pizza,Units,0,0,245,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3082,Cafe,FB Bakes - Roulade,Units,0,0,269.5,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3222,Cafe,FB Bakes - Roulade (whole),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3078,Cafe,FB Bakes - Salted Caramel Pastry,Units,0,0,245,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3411,Pantry,FB Bakes - Sausage Roll,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3299,Pantry,FB Bakes - Savory Croissant ,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3106,Pantry,FB Bakes - Savory Danish Pastry,Units,0,0,339.5,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3478,Cafe,FB Bakes - Savory Start – Hot Coffee + Quiche,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2719,Pantry,FB Bakes - Scones,Units,0,0,108,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3166,Pantry,FB Bakes - Scrambled Egg & Cheese Sandwich in Croissant ,Units,0,0,556.5,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2709,Pantry,FB Bakes - Sesame seed Cookie,Units,3,0,108,0,3,#N/A,#N/A,#N/A,#N/A
Badar,3354,Pantry,FB Bakes - Shakshuka with Ciabatta,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2876,Pantry,FB Bakes - Short Bread ,Units,0,0,52.5,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3306,Pantry,FB Bakes - Sliders,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3479,Cafe,FB Bakes - Slow Baked Indulgence – Hot Coffee + Basque Cake,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2581,Pantry,FB Bakes - Small Multigrain Loaf,Units,0,0,220,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3375,Pantry,FB Bakes - Small Pizza,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2564,Pantry,FB Bakes - Sourdough ,Units,0,0,460,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3409,Pantry,FB Bakes - Spinach & Mushroom Buns,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3360,Pantry,FB Bakes - Steak S/W with Buffalo Mozzarella,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3164,Pantry,FB Bakes - Steak Sandwich ,Units,0,0,976.5,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3064,Cafe,FB Bakes - Strawberry Cheese Cake (Slice),Units,0,0,556.5,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3063,Cafe,FB Bakes - Strawberry Cheese Cake (Whole),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3300,Cafe,FB Bakes - Strawberry Crumble,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3310,Pantry,FB Bakes - Strawberry Jam,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2735,Pantry,FB Bakes - Sugar Free Short Bread Cookies,Units,0,0,72,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3476,Cafe,FB Bakes - Sweet Beginnings – Hot Coffee + Cookie,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3182,Pantry,FB Bakes - Swiss Roll,Units,0,0,269.5,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3477,Cafe,FB Bakes - The Banana Break – Hot Coffee + Banana Bread,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3480,Cafe,FB Bakes - The Savory Chill – Iced Coffee + Chicken Patty,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3068,Cafe,FB Bakes - Three Milk Cake (Slice),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3067,Cafe,FB Bakes - Three Milk Cake (Whole),Units,0,0,2205,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2639,Pantry,FB Bakes - Truffle,Units,0,0,68,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3329,Pantry,FB Bakes - Vegetable Patties,Units,0,0,120,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3091,Cafe,FB Bakes - Walnut Tart ,Units,0,0,129.5,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3251,Cafe,FB Bakes - Walnut Tea Cake ,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2580,Pantry,FB Bakes - White Sandwich Bread,Units,0,0,280,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2588,Pantry,FB Bakes - White Sandwich Bread (Small),Units,2,0,156,0,2,#N/A,#N/A,#N/A,#N/A
Badar,3097,Cafe,FB Bakes - lotus Eclairs,Units,0,0,245,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3441,Dry Fruits,FB Banana Chips  BBQ (Loose),kg,0,0,1800,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3442,Dry Fruits,FB Banana Chips BBQ (100g),Units,3,2,180,360,5,#N/A,#N/A,#N/A,#N/A
Badar,1340,Dry Fruits,FB Banana Chips Masala (100g),Units,7,4,180,720,11,#N/A,1361,0.1,0.7
Badar,1361,Dry Fruits,FB Banana Chips Masala (Loose),kg,0,0,1800,0,0,#N/A,#N/A,#N/A,#N/A
Badar,1359,Dry Fruits,FB Banana Chips Salted (100g),Units,0,3,180,540,3,#N/A,1360,0.1,0
Badar,1360,Dry Fruits,FB Banana Chips Salted Loose,kg,0,0,1800,0,0,#N/A,#N/A,#N/A,#N/A
Badar,1746,Dry Fruits,FB Banana Chips Sweet & Hot (100g),Units,7,3,180,540,10,#N/A,1748,0.1,0.7
